foodId,label,category,foodContentsLabel,image
3256220017701,Champagne AOP brut,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",Contient des SULFITES,https://images.openfoodfacts.org/images/products/325/622/001/7701/front_fr.10.400.jpg
3256221134698,Champagne AOP brut Louis Danremont grande réserve,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:wines-from-france, en:sparkling-wines, en:champagnes, en:french-champagnes, fr:champagnes-bruts",Contient des SULFITES,https://images.openfoodfacts.org/images/products/325/622/113/4698/front_fr.23.400.jpg
3256221136173,Champagne brut AOP 1er cru - 75cl,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",Contient des SULFITES,https://images.openfoodfacts.org/images/products/325/622/113/6173/front_fr.15.400.jpg
3282946104630,Champagne brut millésimé,"en:beverages, en:alcoholic-beverages, en:wines, en:wines-from-france, en:sparkling-wines, en:champagnes, en:french-champagnes, fr:champagnes-bruts, fr:champagnes-bruts-millesimes",Champagne brut millésimé (_sulfites_),https://images.openfoodfacts.org/images/products/328/294/610/4630/front_fr.10.400.jpg
3286020030013,Champagne Jean Maire cuvée brute,"en:beverages, en:alcoholic-beverages, en:wines, en:wines-from-france, en:sparkling-wines, en:champagnes, en:french-champagnes, fr:champagnes-bruts","Champagne : cépages Pinot Noir, Pinot Meunier et Chardonnay (contient des _sulfites_)",https://images.openfoodfacts.org/images/products/328/602/003/0013/front_fr.9.400.jpg
3287210000953,Champagne - Réserve Première,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",Pinot Noir,https://images.openfoodfacts.org/images/products/328/721/000/0953/front_fr.8.400.jpg
3352370002823,Pommery Brut Royal,"en:beverages, en:alcoholic-beverages, en:wines, en:wines-from-france, en:sparkling-wines, en:champagnes, en:french-champagnes, fr:champagnes-bruts",Champagne (contient des _sulfites_),https://images.openfoodfacts.org/images/products/335/237/000/2823/front_fr.7.400.jpg
3352370002830,Pommery Champagne,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",Sulfites,https://images.openfoodfacts.org/images/products/335/237/000/2830/front_fr.18.400.jpg
3352370010675,"Greno Champagne AOC Greno 12,00%","en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/335/237/001/0675/front_fr.3.400.jpg
3507400004029,Besserat De Bellefon Cuvee Des Moines ,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/350/740/000/4029/front_fr.4.400.jpg
3516910000223,Champagne,"en:beverages, en:alcoholic-beverages, en:wines, en:wines-from-france, en:sparkling-wines, en:champagnes, en:french-champagnes",Contient des _sulfites_,https://images.openfoodfacts.org/images/products/351/691/000/0223/front_fr.4.400.jpg
3553930000031,Champagne Brut Premier Cru,"en:beverages, en:alcoholic-beverages, en:wines, en:wines-from-france, en:sparkling-wines, en:champagnes, en:french-champagnes",Contient des _sulfites_.,https://images.openfoodfacts.org/images/products/355/393/000/0031/front_fr.5.400.jpg
3185370303320,Champagne Brut Rosé,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, fr:champagnes-bruts, fr:champagnes-bruts-roses",,https://images.openfoodfacts.org/images/products/318/537/030/3320/front_fr.3.400.jpg
3113934001603,Champagne Canard-Duchêne,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/311/393/400/1603/front_fr.4.400.jpg
3760022170019,"Champagne, grande cuvée","en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, fr:champagnes-bruts",,https://images.openfoodfacts.org/images/products/376/002/217/0019/front_fr.10.400.jpg
3267850010000,Charles LAFITTE,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, fr:champagnes-bruts",,https://images.openfoodfacts.org/images/products/326/785/001/0000/front_fr.6.400.jpg
3560070564545,Champagne Brut Rosé,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, en:rose-wines, fr:champagnes-roses, fr:vins-petillant",,https://images.openfoodfacts.org/images/products/356/007/056/4545/front_fr.9.400.jpg
3113930499107,champagne,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/311/393/049/9107/front_fr.5.400.jpg
3253950000522,Champagne demoiselle,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/325/395/000/0522/front_fr.7.400.jpg
3591440001025,Champagne Brut Grande Reserve,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, fr:champagnes-bruts",SISALTAA SULFITTEJA - INNEHÅLLER SULFITER-CONTAINS SULPHITES GRANDE RÉSERVE CONTIENT DES SULFITES-ENTHALT SULFITE INDEHOLDER SULFITTER,https://images.openfoodfacts.org/images/products/359/144/000/1025/front_fr.4.400.jpg
3282946019552,Champagne Blanc de Blancs Cuvée Spéciale,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, fr:champagnes-bruts",Champagne. Contient des sulfites.,https://images.openfoodfacts.org/images/products/328/294/601/9552/front_fr.4.400.jpg
3432130000013,Champagne,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/343/213/000/0013/front_fr.4.400.jpg
26026237,Champagne,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/000/002/602/6237/front_fr.4.400.jpg
3416180014534,Champagne,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/341/618/001/4534/front_fr.4.400.jpg
3480200311019,Champagne Jean noel,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/348/020/031/1019/front_fr.4.400.jpg
3466120000219,Champagne Lucien Lalardier,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/346/612/000/0219/front_fr.4.400.jpg
3185370457054,Moët & Chandon ice imperial,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/318/537/045/7054/front_fr.3.400.jpg
3564700283738,Champagne brut rosé,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",Contient des sulfites,https://images.openfoodfacts.org/images/products/356/470/028/3738/front_fr.3.400.jpg
3574200000025,Champagne Jacques Chaput -  Brut Tradition,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/357/420/000/0025/front_fr.7.400.jpg
3760017736329,Champagne Paul Menand,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/376/001/773/6329/front_fr.3.400.jpg
3185370657218,Champagne,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/318/537/065/7218/front_fr.4.400.jpg
3113934004192,Champagne Rosé,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, en:rose-wines, fr:champagnes-roses",,https://images.openfoodfacts.org/images/products/311/393/400/4192/front_fr.3.400.jpg
3113880105110,Grand Brut,"en:beverages, en:alcoholic-beverages, en:wines, en:wines-from-france, en:sparkling-wines, en:champagnes, en:french-champagnes",champagne,https://images.openfoodfacts.org/images/products/311/388/010/5110/front_fr.4.400.jpg
0694199006365,Pommery Champagne Brut Royal,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/069/419/900/6365/front_fr.3.400.jpg
3113910212016,Brut,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:wines-from-france, en:sparkling-wines, en:champagnes, en:french-champagnes",sulphites,https://images.openfoodfacts.org/images/products/311/391/021/2016/front_fr.11.400.jpg
20712921,Comte de Senneval,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/000/002/071/2921/front_fr.6.400.jpg
3029440007742,Champagne,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/302/944/000/7742/front_fr.3.400.jpg
0734599116056,Brut Premier,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, fr:champagnes-bruts","ÉLABORÉ PAR LOUIS ROEDERER, REIMS, FRANCE NM-291-01 750ml e 12%vol. BRUT 3 114080&quot;116050 CONTIENT DES SULFITES CONTAINS SULPHITES PRODUIT DE FRANCE 10A 19 0671 'OTH",https://images.openfoodfacts.org/images/products/073/459/911/6056/front_fr.3.400.jpg
3292059932211,Champagne,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/329/205/993/2211/front_fr.3.400.jpg
3253950000768,Champagne Demoiselle,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/325/395/000/0768/front_fr.3.400.jpg
4003310012363,Sekt Piccolo,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, en:sekt",,https://images.openfoodfacts.org/images/products/400/331/001/2363/front_fr.12.400.jpg
0011607800757,"Heidsieck & Co Monopole Champagne Blue Top, Brut","en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/001/160/780/0757/front_fr.3.400.jpg
3185370303382,"Ruinart Blanc De Blancs 37,5 CL, Frankrig","en:beverages, en:alcoholic-beverages, en:wines, en:wines-from-france, en:white-wines, en:sparkling-wines, en:champagnes, en:french-champagnes, fr:champagnes-blancs-de-blancs",,https://images.openfoodfacts.org/images/products/318/537/030/3382/front_fr.3.400.jpg
3250392254643,Champagne brut rosé,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, en:rose-wines, fr:champagnes-roses",,https://images.openfoodfacts.org/images/products/325/039/225/4643/front_fr.5.400.jpg
3770019455029,Champagne cuvee melodie,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/377/001/945/5029/front_fr.3.400.jpg
3416180017269,Tsarine,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/341/618/001/7269/front_fr.5.400.jpg
3760089510148,Champagne,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/376/008/951/0148/front_fr.3.400.jpg
3292050101029,Brut prestige,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/329/205/010/1029/front_fr.3.400.jpg
3049610004203,Veuve Clicquot Champagne Ponsardin Brut,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/304/961/000/4203/front_de.20.400.jpg
3387480000018,Champagne  PHILIZOT ET FILS,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/338/748/000/0018/front_fr.3.400.jpg
3113916240662,Champagne,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/311/391/624/0662/front_fr.3.400.jpg
3560071259907,Champagne Brut Bio,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/356/007/125/9907/front_fr.3.400.jpg
3760190760548,André Clouet,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/376/019/076/0548/front_en.3.400.jpg
4088700117392,Champagne,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/408/870/011/7392/front_en.3.400.jpg
0059749882835,Rosée cream,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, en:rose-wines, fr:champagnes-roses",,https://images.openfoodfacts.org/images/products/005/974/988/2835/front_fr.3.400.jpg
0084704091328,Brut champagne,"en:beverages-and-beverages-preparations, en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes","Dosage 1% by weight, contains _sulfites_",https://images.openfoodfacts.org/images/products/008/470/409/1328/front_en.17.400.jpg
1016178007030,Champagne,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",,https://images.openfoodfacts.org/images/products/101/617/800/7030/front_ru.3.400.jpg
2000000000000,Champagne Extra Brut,"en:beverages, en:alcoholic-beverages, en:wines, en:wines-from-france, en:sparkling-wines, en:champagnes, en:french-champagnes, fr:champagnes-extra-bruts",Contient des _sulfites_.,https://images.openfoodfacts.org/images/products/200/000/000/0000/front_fr.28.400.jpg
2000000001521,Champagne Mesnil A. Salon & Cie 1956,"en:beverages, en:alcoholic-beverages, en:wines, en:specific-products, en:sparkling-wines, en:champagnes, en:products-sold-before-year-2000, en:products-sold-in-the-1950s",Champagne,https://images.openfoodfacts.org/images/products/200/000/000/1521/front_fr.9.400.jpg
2000000001800,La Vigne d'Or,"en:beverages, en:alcoholic-beverages, en:wines, en:wines-from-france, en:sparkling-wines, en:champagnes, en:french-champagnes, fr:champagnes-bruts",Contient _sulfites_,https://images.openfoodfacts.org/images/products/200/000/000/1800/front_fr.3.400.jpg
2000000024507,Champagne brut rosé,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, en:rose-wines, fr:champagnes-bruts, fr:champagnes-roses, fr:champagnes-bruts-roses",Contient des _sulfites_,https://images.openfoodfacts.org/images/products/200/000/002/4507/front_fr.5.400.jpg
2000000040410,Champagne Thibault de Villejames Brut,"en:beverages, en:alcoholic-beverages, en:wines, en:wines-from-france, en:sparkling-wines, en:champagnes, en:french-champagnes",Champagne brut,https://images.openfoodfacts.org/images/products/200/000/004/0410/front_fr.6.400.jpg
20118207,Champagne Comte de Senneval,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes",Champagne brut (_sulfites_),https://images.openfoodfacts.org/images/products/000/002/011/8207/front_fr.3.400.jpg
20221737,Rosée,"en:beverages, en:alcoholic-beverages, en:wines, en:sparkling-wines, en:champagnes, en:rose-wines, fr:champagnes-roses",,https://images.openfoodfacts.org/images/products/000/002/022/1737/front_fr.7.400.jpg
