foodId,label,category,foodContentsLabel,image
3284230011884,8 Pains au lait frais Bio 280g,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:snacks, en:breakfasts, en:cereals-and-potatoes, en:sweet-snacks, en:cereals-and-their-products, en:sweet-pastries-and-pies, en:breads, en:viennoiseries, en:milk-bread-rolls","Farine de BLÉ*/** 51%, ŒUFS entiers*/** 12.5%, LAIT frais écrémé pasteurisé* 8.4%, huile de tournesol*/** 8.4%, levain* (eau, farines de BLE*/** 3.3% et de SEIGLE*, levures), sucre de canne roux*, arôme naturel de vanille* (contient alcool*), GLUTEN DE BLÉ*, levure, sel, extrait de vanille*. Traces éventuelles de soja. *Ingrédients issus de l'Agriculture Biologique. **Ingrédients issus du commerce équitable français.",https://images.openfoodfacts.org/images/products/328/423/001/1884/front_fr.161.400.jpg
7300400481571,wasa,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:snacks, en:cereals-and-potatoes, en:salty-snacks, en:appetizers, en:cereals-and-their-products, en:chips-and-fries, en:crisps, en:breads, en:extruded-crispbreads, en:crispbreads, en:crispbreads-wholemeal, en:extruded-and-grilled-crispbread","Farine complète de SEIGLE 110 g*, sel. *en g pour 100 g de produit. Peut contenir des traces de LUPIN, LAIT, MOUTARDE, GRAINES DE SÉSAME et SOJA.",https://images.openfoodfacts.org/images/products/730/040/048/1571/front_fr.1736.400.jpg
4056489007180,pain de mie grandes tranches spécial sandwich complet,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads, en:sliced-breads, en:wholemeal-breads, en:wholemeal-sliced-breads","Farine de _blé_ complet 60%, eau, farine de _blé_, huile de colza, sucre, levure, sel, farine de fève, correcteur d'acidité (acétates de sodium), arôme naturel, alcool",https://images.openfoodfacts.org/images/products/405/648/900/7180/front_en.115.400.jpg
3228857001231,Harrys brioche tressee nature au sucre perle sans additifs 500g,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:snacks, en:cereals-and-potatoes, en:sweet-snacks, en:cereals-and-their-products, en:sweet-pastries-and-pies, en:breads, en:viennoiseries, en:brioches, fr:brioches-tressees, en:packaged-breads, en:pure-butter-brioche, fr:brioches-natures","Farine de BLÉ 51,8%, eau, OEUFS frais 12,2%, sucre 11,5%, huile de colza 10,8%, sucre perlé 2,3% (sucre, graisse végétale : karité, arôme), gluten de BLÉ, arômes dont fleur d'oranger (contient alcool), extraits végétaux à pouvoir colorant (curcuma, paprika), levure, fibre de BLÉ, sel, farine d'ORGE maltée, extrait d'acérola. Peut contenir des traces de LAIT, GRAINES DE SÉSAME, FRUITS A COQUE et SOJA.",https://images.openfoodfacts.org/images/products/322/885/700/1231/front_fr.159.400.jpg
3228857002245,Pain de mie american sandwich rustique sans sucres ajoutés 500g,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads, en:sliced-breads","Farine de BLÉ 48,9%, eau, farine complète de SEIGLE 5,1%, graines de lin doré 5,1%, graines de tournesol 5,1%, huile de colza, farine d'ORGE maltée torréfiée 3,1%, gluten de BLÉ, fibre de chicorée, arôme (contient alcool), levure, sel, vinaigre, levure désactivée, extrait d'acérola. Peut contenir des traces d'OEUFS, SOJA, LAIT, FRUITS À COQUE, GRAINES DE SÉSAME et LUPIN.",https://images.openfoodfacts.org/images/products/322/885/700/2245/front_fr.77.400.jpg
3228857001378,Brioche moins de sucre,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:snacks, en:cereals-and-potatoes, en:sweet-snacks, en:cereals-and-their-products, en:sweet-pastries-and-pies, en:breads, en:viennoiseries, en:brioches, en:brioche-prepacked, fr:brioches-tranchees, fr:brioches-natures","Farine de BLÉ 52,5%, eau, OEUFS frais 9%, huile de colza, sucre 8,5%, arôme (contient alcool), fibres (BLÉ, AVOINE), gluten de BLÉ, levure, sel, extraits végétaux à pouvoir colorant (curcuma, paprika), extrait d'acérola. Peut contenir des traces de LAIT, SOJA, FRUITS A COQUE, GRAINES DE SÉSAME.",https://images.openfoodfacts.org/images/products/322/885/700/1378/front_fr.130.400.jpg
3760049790252,Pain de mie grandes tranches Toastiligne complet,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:breads, en:sliced-breads, en:packaged-breads, en:wholemeal-breads, en:wholemeal-sliced-breads","Farine complète de BLÉ* 61%, eau, GLUTEN DE BLÉ, levure sel, farine de BLÉ*0,7%, vinaigre, conservateur : propionate de calcium, émulsifiant : mono - et diglycérides d'acides gras (origine végétale), agent de traitement de la farine : acide ascorbique. Traces éventuelles de soja, moutarde et graines de sésame. * Ingrédients issus du commerce équitable français.",https://images.openfoodfacts.org/images/products/376/004/979/0252/front_fr.117.400.jpg
3228857001194,Beau & bon Céréales & graines,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads, en:sliced-breads, en:white-breads, en:multigrain-sliced-breads","Farines de céréales 54,8% (BLÉ 46,6%, AVOINE 1,8%, riz, SEIGLE, ORGE 1,8%, SEIGLE malté, ORGE malté 0,3%), eau, graines 14,6% (tournesol 4,6%, SOJA, lin, millet, AVOINE 0,9%, maïs, ORGE 0,4%, SÉSAME), gluten de BLÉ, huile de colza, levure, arôme (contient alcool), sel, vinaigre, extrait d'acérola. Peut contenir des traces de LAIT, OEUFS, FRUITS A COQUE.",https://images.openfoodfacts.org/images/products/322/885/700/1194/front_fr.1123.400.jpg
3760049798869,Pain de mie Bio grandes tranches complet sans sucres ajoutés 500g,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:breads, en:sliced-breads, en:wholemeal-breads, en:wholemeal-sliced-breads","Farine complète de BLÉ*/** 59%, eau, GLUTEN DE BLÉ*, huile de tournesol*, levure, arôme naturel d'AVOINE*(contient alcool*), sel, vinaigre*, farine de BLÉ*/**0,3%, levure désactivée, antioxydant : acide ascorbique. Traces éventuelles de soja. *Ingrédients issus de l'Agriculture Biologique. **Ingrédients issus du commerce équitable français.",https://images.openfoodfacts.org/images/products/376/004/979/8869/front_fr.29.400.jpg
3228857000852,Pain de mie 100% mie nature,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:frozen-foods, en:cereals-and-their-products, en:breads, en:frozen-breads, en:sliced-breads, en:sliced-breads-without-crust","Farine de BLÉ 63%, eau, sucre, huile de colza, sel, vinaigre, levure, farine de fèves, gluten de BLÉ, arôme (contient alcool), extrait d'acérola. Peut contenir des traces d'OEUF, SOJA, LAIT, FRUITS A COQUE et GRAINES DE SÉSAME.",https://images.openfoodfacts.org/images/products/322/885/700/0852/front_en.160.400.jpg
3228857002184,American sandwich nature,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:frozen-foods, en:cereals-and-their-products, en:breads, en:sliced-breads, en:frozen-breads","Farine de BLÉ 66,3%, eau, huile de colza, fibre de chicorée, arôme (contient alcool), sel, fibre de BLÉ, vinaigre, levure, farine de fèves, gluten de BLÉ, levure désactivée, extrait d'acérola. Peut contenir des traces d'OEUFS, SOJA, LAIT, FRUITS A COQUE et GRAINES DE SESAME.",https://images.openfoodfacts.org/images/products/322/885/700/2184/front_fr.79.400.jpg
3760049798029,Tartines Bio quinoa & graines 450g,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads","Farine de BLÉ*/** 47 % , eau, graines de quinoa blanc* 6,7 %, huile de tournesol*, graines de tournesol décortiquées* 4,5%, sucre de canne roux*, graines de lin brun* 3,1 %, GLUTEN DE BLÉ*, vinaigre*, levain de BLÉ dévitalisé*, sel, arôme naturel d'AVOINE* (contient alcool*), levure, épaississant : gomme de guar*, farine de SEIGLE*, farine d'ORGE maltée torréfiée*, farine de BLÉ malté torréfié*, antioxydant : acide ascorbique. Traces éventuelles d'œufs, soja, lait, moutarde et graines de sésame. *Ingrédients issus de l'Agriculture Biologique. **Ingrédient issu du commerce équitable français.",https://images.openfoodfacts.org/images/products/376/004/979/8029/front_fr.130.400.jpg
3228857002221,American sandwich Céréales,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:frozen-foods, en:cereals-and-their-products, en:breads, en:sliced-breads, en:frozen-breads, en:multigrain-sliced-breads","Farine semi complète de BLÉ 34,6%, eau, farine de BLÉ 16,2%, farine de SEIGLE 7,5%, huile de colza, graines de tournesol 2,7%, fibre de chicorée, graines de lin brun 1,4%, graines de SOJA toastées 1,4%, gluten de BLÉ, arôme (contient alcool), farine d'AVOINE 1,3%, farine de riz 1,3%, farine d'ORGE 1,3%, sel, levure, vinaigre, levure désactivée, extrait d'acérola. Peut contenir des traces d'OEUF, LAIT, FRUITS A COQUE et GRAINES DE SÉSAME.",https://images.openfoodfacts.org/images/products/322/885/700/2221/front_en.3.400.jpg
3760049796384,Tartines céréales 450g,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:snacks, en:cereals-and-potatoes, en:sweet-snacks, en:sweet-pastries-and-pies, en:breads, en:viennoiseries, en:sliced-breads, en:multigrain-sliced-breads","Farine de BLÉ *50 %, eau, huile de colza, graines de tournesol décortiquées 4,6 %, graines de millet décortiquées 1,8 %, graines de lin brun 1,8%, semoule de BLÉ dur 1,6 %, levains de BLÉ dévitalisés, sel, arôme naturel (contient alcool), graines de pavot bleu 0,7 %, flocons d'AVOINE 0,7 %, levure, vinaigre, graines de quinoa 0,4 %, graines d'amarante 0,4%, conservateur : propionate de calcium, levure désactivée, farine de BLÉ d'épeautre 0,3 %, GLUTEN DE BLÉ , farine de SEIGLE 0,2%, farine d'ORGE maltée torréfiée 0,1%, farine de BLÉ malté torréfié 0,1%, antioxydant : acide ascorbique. Traces éventuelles d'œufs, soja, lait, moutarde et graines de sésame. * Ingrédient issu du commerce équitable français.",https://images.openfoodfacts.org/images/products/376/004/979/6384/front_fr.88.400.jpg
3760049795479,Pain de mie grandes tranches Toastiligne céréales & graines 500g,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:breads, en:sliced-breads, en:multigrain-sliced-breads","Farine de BLÉ* 58%, eau, levure, GLUTEN DE BLÉ, graines de lin brun 2,1% , graines de lin jaune 1,9%, graines de millet décortiquées 1,9%, graines de tournesol décortiquées 1,2%, sel, farine de BLÉ malté torréfié 0,7%, vinaigre, graines de sarrasin décortiquées 0,6%, graines de pavot 0,4%, conservateur : propionate de calcium, agent de traitement de la farine : acide ascorbique. Traces éventuelles d'œufs, lait, soja, graines de sésame et fruits à coque. *Ingrédient issu du commerce équitable français.",https://images.openfoodfacts.org/images/products/376/004/979/5479/front_en.105.400.jpg
7311070032598,Krisprolls complets sans sucres ajoutés,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads, en:toasts, en:toasted-bread-rolls","Farine de blé complet (62%) Farine de blé, huiles végétales (huile de colza, huile de colza totalement hydrogénée), malt d'orge, levure, sel.",https://images.openfoodfacts.org/images/products/731/107/003/2598/front_en.75.400.jpg
3228857002351,Pain de mie american sandwich complet sans sucres ajoutés maxi 900g,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:frozen-foods, en:breads, en:sliced-breads, en:frozen-breads, en:wholemeal-breads, en:wholemeal-sliced-breads","Farine complète de BLÉ 39,3%, eau, farine de BLÉ 26,7%, huile de colza, fibre de chicorée, arôme (contient alcool), sel, vinaigre, farine de SEIGLE maltée, levure, gluten de BLÉ, levure désactivée, extrait d'acérola. Peut contenir des traces d'OEUFS, SOJA, LAIT, FRUITS À COQUE et GRAINES DE SÉSAME.",https://images.openfoodfacts.org/images/products/322/885/700/2351/front_fr.56.400.jpg
3229820019192,Pain complet 3 céréales,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads, en:wholemeal-breads, fr:pain-complet-3-cereales","Eau, seigle 40%, farine de seigle complète 7,2%, flocons d'avoine 3%, flocons d'orge 3%, graines de lin, sel marin, graines de sésame, levure. Peut contenir des traces de fruits à coque, de soja.",https://images.openfoodfacts.org/images/products/322/982/001/9192/front_fr.192.400.jpg
3760049798845,Pain de mie grandes tranches Avoine & Graines 500g,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:breads, en:sliced-breads, en:multigrain-sliced-breads, fr:pain-de-mie-a-la-farine-d-avoine, fr:pain-de-mie-a-la-farine-de-ble","Farine de BLÉ* 34 % , eau, farine d'AVOINE 10,5%, graines de lin brun 10,5 % , GLUTEN DE BLÉ, graines de tournesol décortiquées 4,4 %, levure, levain de SEIGLE dévitalisé déshydraté, sel, graines de pavot bleu 0,8%, vinaigre, arôme naturel (contient alcool), conservateur : propionate de calcium, levure désactivée, antioxydant : acide ascorbique. Traces éventuelles de soja, graines de sésame et moutarde. * Ingrédient issu du commerce équitable français.",https://images.openfoodfacts.org/images/products/376/004/979/8845/front_fr.54.400.jpg
3017760542890,Pain grillé au blé complet,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads, en:rusks, en:toasts","farine de blé 86%, farine complète de blé 15%, levure, huile de palme, sirop de glucose - fructose, sel, farine de blé malté, acidifiant (acide lactique), farine de seigle, agent de traitement de la farine (acide ascorbique) peut contenir lait, soja, moutarde",https://images.openfoodfacts.org/images/products/301/776/054/2890/front_en.187.400.jpg
3182180001477,Grilletine au froment sans sucres ajoutés,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads, en:toasts, en:toasted-bread-rolls, en:wheat-rusk-slices","Farine de BLÉ 83% - Édulcorant : maltitol - Huile de tournesol - Levure boulangère - GLUTEN de blé - Sel - Minéraux de mer (potassium, magnésium, calcium) - Farine de BLÉ malté - Fibres de BLÉ - Agent de traitement de la farine : acide ascorbique",https://images.openfoodfacts.org/images/products/318/218/000/1477/front_fr.81.400.jpg
3760049798890,Pain au lait bio x12 420g,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:snacks, en:cereals-and-potatoes, en:sweet-snacks, en:biscuits-and-cakes, en:sweet-pastries-and-pies, en:breads, en:viennoiseries, en:milk-bread-rolls","Farine de BLÉ*/** 51%, ŒUFS entiers*/** 12.5%, huile de tournesol*, LAIT frais écrémé pasteurisé* 8.4%, levain* (eau, farines de BLE*/** 3.4% et de SEIGLE*, levures), sucre de canne roux*, GLUTEN DE BLÉ*, arôme naturel de vanille* (contient alcool*), levure, sel, extrait de vanille*. Traces éventuelles de soja. *Ingrédients issus de l'Agriculture Biologique. **Ingrédients issus du commerce équitable français.",https://images.openfoodfacts.org/images/products/376/004/979/8890/front_fr.34.400.jpg
3392460480827,Biscottes 6 Céréales,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:breads, en:rusks, en:multigrain-rusks","Céréales 93 % (farine de BLÉ 79,4 %, flocons de BLÉ malté 4,4 %, flocons d'AVOINE 1,7 %, farine d'ORGE malté 1,5 %, farine de SEIGLE 1,2 %, semoule de BLÉ 1,2 %, farine d'ORGE 1,2 %, farine de sarrasin 1,2 %, farine de riz 1,2 %), levure, graines de lin 3,6 %, graines de SÉSAME 3,4 %, huile de palme, sirop de glucose-fructose, sel, gluten de BLÉ, sucre, agent de traitement de la farine (acide ascorbique), émulsifiants (E 471, E 481), amidon de BLÉ.",https://images.openfoodfacts.org/images/products/339/246/048/0827/front_fr.132.400.jpg
4056489039518,Petit Pains Grillés Blé complet,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:breads, en:toasts, en:toasted-bread-rolls","Farine de _blé_ complet 45%, farine de _blé_ 45%, huile de colza, sucre, levure, sel, gluten de _blé_, agent de traitement de la farine (acide ascorbique)",https://images.openfoodfacts.org/images/products/405/648/903/9518/front_fr.47.400.jpg
8410076470812,Blé Complet,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:breads, en:flatbreads, en:white-breads, en:wheat-breads, en:wheat-flatbreads","whole wheat flour (68%), water, stabilizer: glycerol, sunflower oil, emulsifier: mono - and diglycerides of fatty acids, dextrose, baking powders: sodium acid carbonate, diphosphates, salt,",https://images.openfoodfacts.org/images/products/841/007/647/0812/front_en.88.400.jpg
3182180001996,Biscottes Sans sucres ajoutés Blé complet,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads, en:rusks, en:toasts, en:wholemeal-rusks",Farine de BLÉ complet 58% - Farine de BLÉ 42% - Huile de tournesol - GLUTEN de BLÉ - Levure boulangère - Levain de BLÉ déshydraté - Sel - Agent de traitement de la farine : acide ascorbique.,https://images.openfoodfacts.org/images/products/318/218/000/1996/front_fr.69.400.jpg
4056489235798,Pain de mie grandes tranches 7 cereales,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:breads, en:sliced-breads, en:multigrain-sliced-breads, en:pain-de-mie","41% farine de blé, eau, levain de blé (farine de blé, eau), graines de tournesol, huile de colza, 2,8% flocons d'avoine, 2,8% flocons de seigle, graines de lin, blé complet égrugé, levure, sucre, protéines de blé, sel, farine de riz, 0,2% farine de malt d'orge, 0,2% farine d'épeautre (blé), farine de germes de blé, farine de sarrasin, correcteur d'acidité: acétates de sodium; arôme naturel, alcool. Traces éventuelles de soja, de moutarde, de lupins et de lait.",https://images.openfoodfacts.org/images/products/405/648/923/5798/front_fr.42.400.jpg
5025125000006,Bread,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads, en:sourdough-breads, en:white-breads","Wheat flour, water, salt, fermented wheat flour",https://images.openfoodfacts.org/images/products/502/512/500/0006/front_en.106.400.jpg
7311070032604,Krisprolls complets,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads, en:toasts, en:toasted-bread-rolls","Farine de blé complet 58%, Farine de blé, Sucre, Huiles végétales (Colza), Malt d'orge, Levure, Sel",https://images.openfoodfacts.org/images/products/731/107/003/2604/front_en.95.400.jpg
3228857000883,Extra moelleux nature,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads, en:sliced-breads, fr:pains-de-mie-blancs-nature","Farine de BLÉ 70%, eau, huile de colza, levure, sel, farine de fèves, vinaigre, arôme (contient alcool), extrait d'acérola. Peut contenir des traces d'OEUF, SOJA, LAIT, GRAINES DE SÉSAME.",https://images.openfoodfacts.org/images/products/322/885/700/0883/front_en.130.400.jpg
3760049794373,PAIN MIE SANDWICH BIO* COMPLET Sans sucres ajoutés 500G,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:cereals-and-their-products, en:breads, en:sliced-breads, en:packaged-breads, en:wholemeal-breads, en:wholemeal-sliced-breads","Farine complète de BLÉ*/** 59%, eau, GLUTEN DE BLÉ*, huile de tournesol*, levure, arôme naturel d'AVOINE*(contient alcool*), sel, vinaigre d'alcool*, farine de BLÉ*/**0,3%, levure désactivée, antioxydant : acide ascorbique. Traces éventuelles d'œufs, lait et soja. *Ingrédients issus de l'Agriculture Biologique. **Ingrédients issus du commerce équitable français.",https://images.openfoodfacts.org/images/products/376/004/979/4373/front_fr.130.400.jpg
20171841,Roggen Vollkorn-Knäckebr,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:breads, en:crispbreads, en:rye-breads","Roggenvollkornmehl, Speisesalz,",https://images.openfoodfacts.org/images/products/000/002/017/1841/front_de.218.400.jpg
3182180002115,Grilletines blé complet,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:breads, en:rusks, en:toasts, en:toasted-bread-rolls","wheat  flour 62%, wholegrain cereals 16% (whole  wheat  flour 15%, whole  rye  flour 1%), sunflower oil, sugar,  wheat  bran, yeast, wheat  gluten , skimmed  milk  powder, malted  barley  flour, salt,  barley  malt extract,  wheat  semolina, emulsifiers: mono - and diglycerides of fatty acids, flour treatment agent: ascorbic acid",https://images.openfoodfacts.org/images/products/318/218/000/2115/front_en.95.400.jpg
8410076472953,Wraps,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:cereals-and-potatoes, en:breads, en:flatbreads, en:white-breads, en:wheat-breads, en:wheat-flatbreads","farine de _blé_, eau, stabilisant : glycérol, huile de tournesol, émulsifiant : mono - et diglycérides d'acides gras, dextrose, poudres à lever : carbonate acide de sodium, diphosphate disodique , sel,",https://images.openfoodfacts.org/images/products/841/007/647/2953/front_en.124.400.jpg
